"mobile_bank","income","saving_account","treated","mobile_bank_new","CD_existing","CD_new"
1,103685,47149.3397720873,"No Offer",1,0,0
0,149931,80124.8868394116,"Offer",0,1,0
1,185606,83415.03426431,"Offer",1,1,0
0,146293,79248.7739376545,"No Offer",0,0,0
1,0,3135.02858588088,"No Offer",1,0,0
0,80900,12392.5475846943,"Offer",0,0,0
0,106587,44390.1227360957,"No Offer",0,0,0
1,164962,71561.1605099347,"No Offer",1,1,1
1,0,598.648747741184,"No Offer",1,0,0
1,245565,86724.5546940517,"Offer",1,1,0
1,131738,64576.6229190762,"No Offer",1,1,1
1,0,1982.64282347524,"No Offer",1,0,0
1,131578,71319.6755865111,"No Offer",1,1,1
0,173228,3144.21792674504,"Offer",0,0,0
1,0,2968.14121020147,"Offer",1,0,0
1,119041,52816.4053533408,"No Offer",1,1,1
1,62877,23414.0404042727,"No Offer",1,0,0
1,176555,58701.5183492018,"No Offer",1,0,0
1,198821,110799.779299845,"No Offer",1,1,0
1,159686,64910.6249721402,"Offer",1,1,1
1,194296,80845.2770722343,"No Offer",1,1,1
1,78853,36938.7608294648,"Offer",1,0,0
1,135588,60050.3493400015,"No Offer",1,1,0
0,174292,3277.83442291838,"No Offer",0,0,0
1,0,3190.38736726873,"Offer",1,0,0
0,188249,80469.1257713233,"No Offer",0,0,0
1,152888,34425.9589608915,"No Offer",1,0,0
1,154581,3684.56598950207,"No Offer",1,0,0
1,127982,60755.1481994525,"Offer",1,0,1
1,143207,38688.3330599475,"Offer",1,0,0
1,159655,64330.4549016377,"No Offer",1,1,1
1,158988,55501.5980679968,"No Offer",1,1,1
1,185474,72296.8763841416,"No Offer",1,0,0
1,148332,60299.7985319351,"No Offer",1,1,1
1,140681,57733.5098920929,"No Offer",1,1,1
1,128195,2980.38524059837,"Offer",1,0,0
1,0,3146.31993095713,"No Offer",1,0,0
1,168122,79625.2472277924,"Offer",1,1,0
0,0,2585.46378857432,"No Offer",0,0,0
1,0,2113.8415126508,"No Offer",1,0,0
1,180438,73160.4312896354,"No Offer",1,1,1
1,142625,3286.42186580559,"No Offer",1,0,0
1,133933,62087.4607586515,"No Offer",1,1,0
1,148156,88550.0654337826,"No Offer",1,0,1
1,229941,98318.0449263576,"No Offer",1,1,0
1,185661,92294.0936403095,"Offer",1,1,1
1,170647,74903.6744169709,"No Offer",1,1,0
1,144625,1969.59557666167,"No Offer",1,0,0
0,184064,111710.103948452,"Offer",0,1,1
1,160946,68021.733042641,"Offer",1,1,1
0,141056,71699.6503092706,"No Offer",1,0,0
1,158031,77586.3565988974,"Offer",1,0,0
1,190712,105292.845976916,"No Offer",1,1,1
1,0,3116.70171692289,"Offer",1,0,0
1,0,2633.08600470898,"Offer",1,0,0
1,0,2698.17454093958,"Offer",1,0,0
1,180387,67972.2215980296,"No Offer",1,1,1
1,117297,2103.44844621733,"No Offer",1,0,0
1,109752,50986.2680737228,"No Offer",1,1,0
1,137105,68099.4469543163,"Offer",1,1,1
1,170411,2589.30420698611,"No Offer",1,0,0
1,185643,77839.5737112009,"Offer",1,1,0
1,162282,46162.3964063804,"Offer",1,0,0
0,141844,66154.8479033913,"No Offer",0,0,1
0,2272,4128.05134600317,"Offer",0,0,0
1,134438,57712.1307227064,"No Offer",1,1,1
1,116483,2415.58030803502,"Offer",1,0,0
0,0,2288.01149916464,"No Offer",0,0,0
1,0,2494.57062035931,"No Offer",1,0,0
1,153451,3591.50071541445,"Offer",1,0,0
1,149712,53922.6899658745,"No Offer",1,0,1
0,178707,84832.5340144093,"No Offer",0,0,0
1,234963,75819.8699823602,"Offer",1,1,1
0,0,3585.04588647173,"No Offer",0,0,0
1,4941,2420.82028494028,"No Offer",1,0,0
1,232762,107601.017337161,"No Offer",1,1,0
1,147250,50359.3087443816,"No Offer",1,0,0
1,122262,36432.9196696969,"Offer",1,0,0
1,168571,44544.3736499173,"No Offer",1,0,0
1,152391,49320.0027648816,"No Offer",1,1,1
1,0,3304.98968250703,"Offer",1,0,0
1,198262,2461.0647223511,"No Offer",1,0,0
1,166226,82253.4848723925,"Offer",1,1,1
1,3346,4124.55731081887,"No Offer",1,0,0
1,7717,4151.93592325138,"Offer",1,0,0
1,205792,80249.0141610921,"No Offer",1,0,1
1,0,2386.15817442193,"No Offer",1,0,0
0,107431,52419.8919427602,"Offer",0,1,1
1,128600,56234.4164689507,"Offer",1,1,1
0,144472,88722.4512274402,"No Offer",0,0,0
1,133776,77832.5895485767,"No Offer",1,0,1
1,103426,57813.0861699538,"No Offer",1,1,1
1,153551,35070.4035323145,"No Offer",1,0,0
0,161358,3678.5653552865,"No Offer",0,0,0
1,140703,68816.6487445126,"No Offer",1,1,0
1,199835,78803.6232023953,"No Offer",1,0,1
1,174431,83322.8516864434,"Offer",1,1,1
1,150779,67382.6948153182,"No Offer",1,1,0
1,154185,85070.135126302,"Offer",1,0,0
1,160407,2558.41213449074,"No Offer",1,0,0
1,0,3172.833076635,"No Offer",1,0,0
0,183666,109111.388399303,"No Offer",0,0,0
1,138374,51820.2673035486,"No Offer",1,0,0
1,161362,52441.5087626169,"No Offer",1,1,0
1,127132,3291.63253145907,"No Offer",1,0,0
1,160414,80123.3272312882,"No Offer",1,1,1
0,0,3086.90374915138,"No Offer",0,0,0
1,199618,105147.090391293,"Offer",1,0,0
1,91107,36271.6291310362,"No Offer",1,0,0
1,140030,50205.5580232526,"Offer",1,0,0
1,0,2850.74213665524,"No Offer",1,0,0
0,168308,49050.7555457087,"Offer",0,1,1
1,161117,46020.2809573722,"No Offer",1,0,0
1,0,3077.71115103154,"No Offer",1,0,0
0,0,3130.24791899991,"No Offer",0,0,0
1,122075,60280.9313193316,"Offer",1,1,1
1,208442,122753.103502371,"Offer",1,1,1
1,196392,56577.017792288,"No Offer",1,1,1
1,177459,59731.3318641981,"No Offer",1,1,1
1,136791,46196.6159766013,"No Offer",1,0,0
0,185503,66246.8899082596,"No Offer",0,0,0
1,0,1241.46784674889,"Offer",1,0,0
1,0,790.578434587882,"Offer",1,0,0
1,148108,54826.5159595987,"Offer",1,1,0
1,156994,2787.778437908,"Offer",1,0,0
1,131241,41874.8525140033,"No Offer",1,0,0
1,185630,82731.7672439557,"No Offer",1,1,0
0,133590,70439.4807902895,"Offer",0,0,1
1,201929,98586.758008013,"No Offer",1,1,0
1,132869,63146.7950130122,"No Offer",1,0,1
0,185816,70065.2175815897,"No Offer",0,1,1
1,186673,37092.7011071858,"Offer",1,0,0
1,155190,74680.7962670177,"No Offer",1,1,1
1,120236,3025.5517957796,"Offer",1,0,0
1,164541,46886.8325639538,"Offer",1,0,0
1,185531,89319.5858412694,"No Offer",1,1,1
1,168481,99903.4333904593,"No Offer",1,1,0
1,146964,3146.19803593616,"No Offer",1,0,0
1,156590,66356.457473491,"No Offer",1,0,1
1,199421,127578.255828788,"No Offer",1,0,0
0,0,2783.83180620416,"No Offer",0,0,0
1,129801,2175.16216398969,"Offer",1,0,0
1,105317,46571.9611956696,"Offer",1,0,0
1,178860,2665.29613807285,"No Offer",1,0,0
1,129902,59559.601412135,"No Offer",1,1,1
0,188116,59147.1094534564,"Offer",0,0,0
1,96008,49778.1311031317,"No Offer",1,0,1
1,161039,3872.09729113905,"No Offer",1,0,0
1,0,2401.81419753234,"Offer",1,0,0
0,0,900.652957432006,"Offer",0,0,0
1,146756,3239.67025608759,"Offer",1,0,0
1,162950,61260.7296321454,"No Offer",1,1,0
1,189086,72218.1937294774,"No Offer",1,1,1
0,205140,108844.104593343,"Offer",0,0,0
1,237415,3188.18444161467,"No Offer",1,0,0
1,0,2778.00629913069,"Offer",1,0,0
1,225777,72493.8356338695,"Offer",1,1,1
1,113184,2700.98011582102,"Offer",1,0,0
0,60491,18659.8215257668,"No Offer",0,0,0
0,0,3876.19043750032,"No Offer",0,0,0
1,112826,47741.1201070184,"Offer",1,0,0
1,151855,20727.1979421764,"No Offer",1,0,0
1,214740,3312.21756405613,"No Offer",1,0,0
1,234980,103962.889963953,"No Offer",1,1,0
0,148171,84937.594431456,"No Offer",0,1,0
1,159236,61537.3463845889,"No Offer",1,1,1
1,120188,45340.5747280378,"Offer",1,0,0
1,163000,78706.250586871,"No Offer",1,1,1
0,187482,36858.6905756618,"No Offer",0,0,0
0,200677,67541.1290189749,"No Offer",0,1,0
0,209525,85522.8920690235,"Offer",0,1,1
1,183485,104976.634928364,"No Offer",1,0,1
1,167446,70513.357981929,"Offer",1,0,1
1,114133,35667.1939121789,"Offer",1,0,0
1,179377,73636.7430816633,"No Offer",1,1,1
1,134279,3013.25024104804,"No Offer",1,0,0
1,0,2695.71136829279,"No Offer",1,0,0
1,134514,58121.0533785533,"No Offer",1,1,1
1,0,3620.62664380093,"No Offer",1,0,0
0,175503,44918.9933828113,"No Offer",0,0,0
1,146624,53735.8631166629,"No Offer",1,1,0
1,163151,36046.5581949471,"No Offer",1,0,0
1,128096,67304.7384784447,"No Offer",1,1,1
1,59267,33574.7637175242,"Offer",1,0,0
1,208577,3202.43693194191,"No Offer",1,0,0
1,83855,2804.01391409344,"Offer",1,0,0
1,150497,70283.8656017394,"No Offer",1,0,1
1,164363,64838.8030059112,"No Offer",1,0,1
1,123529,38230.3953510859,"Offer",1,0,0
1,167854,64741.3710144117,"Offer",1,1,1
1,137690,56263.4250426215,"No Offer",1,1,0
1,160515,59495.7203129524,"No Offer",1,1,0
1,155985,79435.3104262718,"No Offer",1,0,1
1,179500,2651.10057605068,"Offer",1,0,0
0,161346,83725.1289510329,"Offer",1,0,0
1,204275,577.965371025978,"No Offer",1,0,0
0,135530,74620.1638494158,"Offer",0,1,1
1,126811,47539.5044138651,"Offer",1,0,0
1,198734,98830.7465216108,"Offer",1,1,1
1,202847,105712.370931913,"No Offer",1,1,0
1,182064,77647.5601634861,"Offer",1,1,1
1,152861,1794.55100186318,"Offer",1,0,0
1,99872,33182.270602328,"No Offer",1,0,0
1,0,1042.89593457913,"No Offer",1,0,0
1,157599,84713.2132670687,"No Offer",1,1,1
1,180810,78068.0314854418,"Offer",1,1,0
0,184660,89266.4531850387,"Offer",0,0,0
1,158971,63604.1024648361,"Offer",1,1,1
1,0,3743.35441109259,"Offer",1,0,0
0,0,3260.39092230286,"No Offer",0,0,0
0,117011,3048.34140741187,"Offer",0,0,0
1,190297,50142.4426827929,"Offer",1,0,1
1,192073,3260.89583271941,"No Offer",1,0,0
0,136057,50486.5097831994,"Offer",1,0,0
1,0,3181.69188275215,"Offer",1,0,0
0,154051,93517.9229667399,"No Offer",0,1,1
0,102121,33630.1898968286,"Offer",0,0,0
1,122160,2352.99103039949,"Offer",1,0,0
1,0,3138.20059284369,"No Offer",1,0,0
0,207267,3044.06463144216,"No Offer",1,0,0
1,148677,47333.0849703599,"Offer",1,0,0
1,151130,70402.6830503642,"No Offer",1,1,1
0,176211,80275.6406744204,"Offer",0,0,0
1,178968,37407.0405808174,"No Offer",1,0,0
1,0,2690.31177644088,"Offer",1,0,0
1,162507,63533.800122519,"Offer",1,1,1
1,133863,2326.06842353528,"No Offer",1,0,0
1,197986,106098.153389207,"No Offer",1,1,1
0,172010,88556.500954681,"No Offer",0,0,1
1,191129,45630.991876316,"Offer",1,0,0
1,251738,804.998310976545,"No Offer",1,0,0
0,5087,6162.43933497413,"No Offer",0,0,0
1,158544,67370.9295761589,"Offer",1,1,0
1,153957,44593.0256487961,"No Offer",1,0,0
1,172548,55470.8031313287,"Offer",1,1,1
0,0,1140.22297178349,"No Offer",1,0,0
1,144492,3624.41621239563,"Offer",1,0,0
1,147352,173.546628466718,"Offer",1,0,0
1,171563,59589.3252085474,"No Offer",1,0,0
0,0,1357.22089873307,"No Offer",0,0,0
1,182440,70252.9371535517,"No Offer",1,0,1
1,191776,122530.787941684,"Offer",1,1,1
1,199210,3292.8595196132,"No Offer",1,0,0
1,0,2307.0949708691,"No Offer",1,0,0
1,0,3712.86957131704,"Offer",1,0,0
1,67075,37566.6945620721,"Offer",1,0,0
1,148056,53057.5726650545,"No Offer",1,0,1
1,167908,63135.9419148239,"No Offer",1,1,1
1,182953,116522.951375765,"No Offer",1,1,1
0,161446,55834.135710992,"Offer",0,0,1
1,108845,37239.9725786624,"Offer",1,0,0
1,166329,80721.9415174727,"Offer",1,1,1
1,129423,51438.8442400777,"No Offer",1,1,0
1,0,2896.33577405613,"No Offer",1,0,0
1,0,3766.3268294073,"No Offer",1,0,0
1,128792,37844.6069715898,"No Offer",1,0,0
0,140062,51237.9386119442,"No Offer",1,0,1
1,0,4049.96817579936,"No Offer",1,0,0
0,0,2864.17682365324,"Offer",0,0,0
1,149379,55565.168884428,"No Offer",1,1,1
1,78354,2461.96726996349,"No Offer",1,0,0
1,191818,87268.3277478946,"No Offer",1,0,1
1,0,1533.68652908953,"No Offer",1,0,0
1,162944,83766.3425193472,"No Offer",1,0,0
1,131795,3153.9533046777,"No Offer",1,0,0
1,240326,112173.0480564,"No Offer",1,1,1
1,0,2705.59887180119,"No Offer",1,0,0
1,159187,45844.1647305181,"Offer",1,0,0
1,158761,36305.072671865,"Offer",1,0,0
1,174763,46931.9602678013,"No Offer",1,0,0
1,114337,50449.9208551652,"No Offer",1,0,1
0,0,1211.44881095039,"No Offer",0,0,0
1,195013,2733.68677993476,"Offer",1,0,0
1,127072,65145.0316890967,"No Offer",1,1,1
0,173665,50758.9980769718,"Offer",0,0,1
1,107692,34678.7873706658,"No Offer",1,0,0
1,169338,45811.7071745052,"Offer",1,0,0
1,0,1994.61838358917,"Offer",1,0,0
1,183992,2675.27234594035,"No Offer",1,0,0
1,186482,105115.216824652,"No Offer",1,1,1
1,182149,3557.53140048267,"Offer",1,0,0
1,179572,81269.7869473525,"Offer",1,1,1
1,201467,69930.5145858943,"Offer",1,1,1
1,126735,58540.1091312009,"No Offer",1,1,1
1,125217,51437.1154789354,"Offer",1,1,1
1,126441,51443.2689970437,"No Offer",1,1,1
1,57310,24183.1969347457,"No Offer",1,0,0
1,162206,78608.8126916712,"No Offer",1,1,0
0,104162,3213.34652361838,"Offer",1,0,0
1,150826,67565.4845440765,"Offer",1,1,0
1,116810,40293.2454886987,"No Offer",1,0,0
1,152333,44828.8122907659,"Offer",1,0,0
1,162367,65872.6830171681,"Offer",1,1,1
1,115361,29982.0658279712,"Offer",1,0,0
1,136282,65247.5435008593,"Offer",1,1,1
0,130158,74707.584007267,"No Offer",0,0,0
1,106486,53392.5188700226,"No Offer",1,1,1
1,170404,106698.203355673,"Offer",1,1,1
1,156272,69379.1094271363,"No Offer",1,0,1
1,125700,61169.6278941046,"Offer",1,1,0
0,0,2919.16986228479,"No Offer",0,0,0
1,159874,50150.9344015417,"No Offer",1,0,0
1,137112,64433.4403291272,"Offer",1,0,1
1,277147,98077.5097672125,"No Offer",1,1,1
1,130746,33273.6635358179,"No Offer",1,0,0
1,201318,65087.313778238,"No Offer",1,1,1
1,0,3793.21685593525,"No Offer",1,0,0
1,128423,55623.137817879,"No Offer",1,1,1
1,164101,3980.50346867394,"No Offer",1,0,0
0,139850,61422.9873567838,"Offer",0,0,1
1,146245,37565.2398727972,"Offer",1,0,0
0,156640,67583.7049942753,"No Offer",0,1,1
1,123713,46123.1750353713,"Offer",1,0,0
1,59406,29880.8529090622,"No Offer",1,0,0
1,175007,72573.1162736155,"No Offer",1,1,0
1,117055,3280.86478423546,"No Offer",1,0,0
1,141240,30154.1325266796,"Offer",1,0,0
1,195940,2707.27612684204,"No Offer",1,0,0
1,133798,50757.0111359485,"No Offer",1,0,0
1,199394,98052.1108767145,"Offer",1,1,1
1,9291,7961.4046273976,"Offer",1,0,0
1,153174,73747.6709162174,"No Offer",1,1,0
1,179450,33214.7650116809,"No Offer",1,0,0
1,0,1366.05993338561,"Offer",1,0,0
1,142496,43224.6457773574,"No Offer",1,0,0
1,0,2139.50226523336,"Offer",1,0,0
0,180777,67484.5424242193,"No Offer",1,1,1
1,150943,69351.4924146477,"Offer",1,1,0
1,168100,67597.8007980009,"No Offer",1,1,1
1,139701,47121.7711802076,"No Offer",1,0,0
1,246510,127858.019452202,"Offer",1,1,1
0,124382,48704.7163657918,"No Offer",0,0,0
1,48313,4201.72210320125,"Offer",1,0,0
1,158634,75690.6439519436,"Offer",1,1,1
1,125993,55776.7171380745,"No Offer",1,1,1
1,0,4104.66673431719,"No Offer",1,0,0
1,126634,49950.8326213112,"Offer",1,0,1
1,159172,2752.01337960148,"Offer",1,0,0
0,54906,32659.2835057507,"No Offer",0,0,0
1,0,3432.69282948431,"No Offer",1,0,0
1,0,2931.38751775409,"No Offer",1,0,0
0,0,3162.85020928916,"Offer",0,0,0
1,140139,3237.26514843501,"Offer",1,0,0
1,112669,648.100931366224,"Offer",1,0,0
0,28975,17961.0633866415,"Offer",0,0,0
1,0,2835.68653412998,"Offer",1,0,0
1,204638,2639.67927142517,"Offer",1,0,0
1,160185,79811.6343465972,"No Offer",1,0,1
1,0,1416.59698396001,"No Offer",1,0,0
1,0,3473.1891943417,"No Offer",1,0,0
1,140402,80135.4878047657,"No Offer",1,1,1
1,167668,79223.1463431217,"No Offer",1,0,1
1,175703,77581.147214263,"Offer",1,0,1
0,102388,38962.0786155199,"No Offer",0,0,0
0,6246,6174.56170862696,"No Offer",0,0,0
1,162323,51217.1456997914,"Offer",1,0,1
1,122828,28531.0462137637,"Offer",1,0,0
1,120241,26524.4342656334,"No Offer",1,0,0
1,142844,84061.5314993897,"No Offer",1,0,1
1,232641,86404.0486699405,"No Offer",1,1,0
1,145864,2186.7351732927,"No Offer",1,0,0
0,162979,69740.5863027597,"No Offer",0,0,0
1,230450,86806.2669328613,"Offer",1,1,1
0,222334,66131.2850805644,"Offer",0,0,1
1,76736,23531.2399280321,"No Offer",1,0,0
1,146535,51707.5180429639,"No Offer",1,1,1
1,135350,64206.7090011151,"No Offer",1,1,1
1,140026,68219.5097598101,"No Offer",1,1,0
1,172071,18473.9796466773,"No Offer",1,0,0
1,156530,3246.45990500636,"No Offer",1,0,0
1,96498,51009.1142345201,"No Offer",1,1,0
1,148468,979.521568472375,"No Offer",1,0,0
1,165917,71508.55099554,"No Offer",1,0,1
1,153317,51892.9817615658,"No Offer",1,1,1
1,145784,2981.22712400526,"Offer",1,0,0
0,167785,95592.1723220377,"No Offer",0,1,1
1,134242,53202.6358597474,"Offer",1,1,0
1,102867,59909.1926351188,"No Offer",1,1,1
0,65429,19118.8088751153,"No Offer",0,0,0
1,0,3746.62783163605,"No Offer",1,0,0
1,0,2804.67185467638,"No Offer",1,0,0
1,154024,89557.2202520517,"No Offer",1,1,1
1,146676,66074.2825213902,"Offer",1,1,1
1,200327,83918.1143136009,"Offer",1,1,0
1,0,2665.77098664271,"Offer",1,0,0
1,128208,1753.21491970023,"Offer",1,0,0
1,134787,48127.4375301448,"Offer",1,0,0
1,180896,80299.1132125823,"No Offer",1,0,1
1,135094,60286.5864645067,"Offer",1,1,0
1,145207,64031.9184768017,"Offer",1,0,1
1,153650,81741.0832434792,"No Offer",1,1,1
1,157793,3330.25020698089,"No Offer",1,0,0
1,175556,76156.6772694763,"No Offer",1,1,1
0,146252,36098.1589208884,"No Offer",0,0,0
0,0,3153.97762827053,"Offer",0,0,0
1,166094,51560.6767139844,"Offer",1,0,0
1,8537,6933.58080741036,"No Offer",1,0,0
1,236238,72313.3385552318,"No Offer",1,1,1
1,162720,63707.2900232198,"Offer",1,0,1
0,178722,67807.2091478097,"No Offer",0,0,0
1,177093,52020.8625895319,"No Offer",1,1,0
1,150428,51966.0395946272,"No Offer",1,0,0
0,204544,75450.6041039016,"No Offer",0,0,1
1,181279,83665.9128190218,"No Offer",1,1,0
1,162910,61661.657672397,"No Offer",1,1,1
1,132845,59973.4838504375,"No Offer",1,1,0
1,0,1086.59071945632,"No Offer",1,0,0
1,127373,67970.8919799197,"No Offer",1,1,1
1,168272,37771.3959308765,"No Offer",1,0,0
0,208056,81034.4658850965,"No Offer",0,0,0
1,199902,65102.2188332062,"Offer",1,0,1
1,122402,52413.7263480021,"Offer",1,1,1
0,173163,58648.4899500729,"No Offer",0,1,0
0,194974,100853.993755932,"No Offer",0,0,1
0,187490,73871.2761998417,"Offer",0,1,1
1,173567,77818.887112835,"Offer",1,1,1
1,103284,54267.2461923944,"No Offer",1,1,0
1,198428,74017.5474806286,"Offer",1,1,1
1,229269,104307.647769855,"No Offer",1,1,0
1,109405,3046.96475963726,"No Offer",1,0,0
0,139650,56777.6908360942,"Offer",0,0,0
1,216709,108438.718452551,"No Offer",1,1,1
1,242263,79443.1856527212,"No Offer",1,0,1
1,153795,52150.3198646153,"No Offer",1,1,1
1,48975,27378.1079878611,"No Offer",1,0,0
0,0,2926.09746409892,"No Offer",0,0,0
0,0,3806.18173533353,"No Offer",0,0,0
1,99599,58638.5908711461,"No Offer",1,1,1
0,268102,104314.004142352,"No Offer",0,1,0
1,170107,54008.2892006575,"No Offer",1,1,1
0,0,2808.14635599552,"No Offer",1,0,0
1,120376,69775.4146470106,"No Offer",1,1,0
0,217082,2719.31960281853,"No Offer",0,0,0
0,0,704.617004387719,"No Offer",0,0,0
1,0,2000.80692624926,"Offer",1,0,0
1,43872,20501.367553171,"Offer",1,0,0
1,175052,70486.4533559762,"No Offer",1,1,1
0,131707,65654.1590222237,"No Offer",0,0,0
1,93247,41312.7208696946,"No Offer",1,0,0
1,166176,59932.5759548466,"Offer",1,1,1
0,181640,89274.3804255032,"No Offer",0,0,0
1,109449,50866.3514969838,"No Offer",1,0,1
1,131757,53446.7497544404,"No Offer",1,1,1
1,172759,111259.684543354,"No Offer",1,0,0
0,140945,2550.68941397723,"No Offer",0,0,0
0,147075,46951.0173873847,"Offer",0,0,0
1,0,3431.96563694963,"Offer",1,0,0
1,149044,55150.5402888777,"No Offer",1,1,0
1,187150,55415.4306969475,"No Offer",1,0,1
1,157506,68810.0860750059,"Offer",1,1,0
1,105036,3812.38478611949,"No Offer",1,0,0
1,193802,3886.76877990878,"Offer",1,0,0
0,254387,3053.0211713676,"No Offer",0,0,0
1,172786,56236.8811401631,"Offer",1,0,1
1,70733,18502.5518163358,"No Offer",1,0,0
1,146902,88824.3775051834,"No Offer",1,0,1
1,0,2971.35229817394,"Offer",1,0,0
1,176191,87597.2575031436,"Offer",1,1,1
1,0,3350.4433127759,"No Offer",1,0,0
1,66622,47522.329724776,"No Offer",1,0,0
1,156155,42217.3832899837,"No Offer",1,0,0
1,146228,63629.0705062441,"Offer",1,1,1
1,110621,64386.0721809155,"No Offer",1,1,0
1,161707,50940.8492028051,"Offer",1,0,1
1,138911,34011.8780860337,"Offer",1,0,0
0,113293,65405.6681767613,"Offer",0,1,0
0,132764,60459.8924604745,"No Offer",0,0,0
1,0,2732.24062541952,"No Offer",1,0,0
1,0,3435.71302493806,"No Offer",1,0,0
1,0,2738.75274175508,"Offer",1,0,0
1,142689,85591.6588402184,"No Offer",1,1,1
1,114702,48489.3592102639,"No Offer",1,1,1
1,0,3086.90082020218,"No Offer",1,0,0
1,0,2926.54072336044,"No Offer",1,0,0
1,126188,69295.2765739518,"No Offer",1,1,0
0,173230,80944.116482722,"No Offer",1,0,0
1,104441,30881.0338806091,"No Offer",1,0,0
1,147722,3076.18172700764,"No Offer",1,0,0
1,86950,35620.4090936451,"No Offer",1,0,0
1,0,2640.03049090138,"No Offer",1,0,0
0,190229,3244.27159630392,"Offer",1,0,0
1,210101,92854.8375947679,"No Offer",1,1,1
1,171062,46164.2886475654,"No Offer",1,0,0
0,223486,93231.6481087282,"Offer",0,1,0
1,122953,52591.4210423079,"Offer",1,1,1
1,135505,2941.31984661253,"No Offer",1,0,0
1,143284,62137.1250683943,"Offer",1,1,1
1,180072,4102.25904453708,"No Offer",1,0,0
1,144866,38232.6922408932,"No Offer",1,0,0
0,0,866.851921099562,"Offer",0,0,0
1,123735,54817.8252292844,"No Offer",1,1,1
0,225873,82269.1518016217,"No Offer",0,0,0
1,159139,2616.55646597756,"No Offer",1,0,0
1,145215,62781.6113528212,"No Offer",1,1,0
1,221391,119289.216532562,"Offer",1,1,1
1,154252,51696.7050304775,"Offer",1,1,1
1,177877,2433.45202969379,"No Offer",1,0,0
1,152914,83913.8990426013,"Offer",1,1,0
0,159537,35529.5414950988,"No Offer",0,0,0
1,44799,15553.8791387052,"No Offer",1,0,0
0,0,3010.19942928303,"No Offer",0,0,0
1,209235,3412.90173872866,"Offer",1,0,0
1,170885,76889.0895735627,"Offer",1,1,1
1,97271,2570.64516451894,"Offer",1,0,0
